id_comercio|id_bandera|id_sucursal|sucursales_nombre|sucursales_tipo|sucursales_calle|sucursales_numero|sucursales_latitud|sucursales_longitud|sucursales_observaciones|sucursales_barrio|sucursales_codigo_postal|sucursales_localidad|sucursales_provincia|sucursales_lunes_horario_atencion|sucursales_martes_horario_atencion|sucursales_miercoles_horario_atencion|sucursales_jueves_horario_atencion|sucursales_viernes_horario_atencion|sucursales_sabado_horario_atencion|sucursales_domingo_horario_atencion
10|3|716|Castañeda 1836|Autoservicio|Castañeda|1836|-34.553982|-58.436642||Belgrano|1428|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|678|Arregui 6369|Autoservicio|Arregui|6369|-34.628317|-58.524049||Versalles|1408|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 20:00
10|3|639|Pedro Goyena 188|Autoservicio|Pedro Goyena|188|-34.625470|-58.429930||Caballito|1424|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|686|Juan Agustín García 3202|Autoservicio|Juan Agustín García|3202|-34.612570|-58.486073||Santa Rita|1416|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|3|463|J. D. Perón 2640|Autoservicio|Pres. Tte. Gral. J. D. Perón|2640|-34.673516|-58.406289|||1824|Valentín Alsina|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:30 a 20:00
10|1|5|Vélez Sarsfield|Hipermercado|Av. Álvarez Jonte|6383|-34.633237|-58.521966|||1408|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|2|209|Martinez (Libertador)|Supermercado|Av. del Libertador|13060|-34.490270|-58.484964|||1640|Martínez|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|790|Ituzaingo 911|Autoservicio|Ituzaingo|911|-31.427629|-64.185973|||5000|Córdoba|AR-X|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|10:30 A 21:00
10|3|699|Dorrego 2145|Autoservicio|Av. Dorrego|2145|-34.578078|-58.439338||Palermo|1414|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|754|Proxi Gral Las Heras 3315|Autoservicio|Av. Las Heras|3315|-34.582820|-58.407416|||1425|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|3|355|Pueyrredón 1054|Autoservicio|Av. Pueyrredón|1054|-34.597880|-58.403782||Once|1018|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00
10|1|32|Rosario Centro|Hipermercado|C. Pellegrini|3250|-32.951847|-60.670442|||2000|Rosario|AR-S|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|332|Billinghurst 1380|Autoservicio|Billinghurst|1380|-34.593956|-58.412910||Palermo|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|115|Flores|Supermercado|Av. Rivadavia|6538|-34.627423|-58.458170|||1406|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|1|161|Ushuaia|Hipermercado|12 de Octubre|169|-54.815339|-68.334293|||9410|Ushuaia|AR-V|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|10:00 a 20:00
10|3|521|Av. Urquiza 4855|Autoservicio|Av. Urquiza|4855|-34.605633|-58.564882|||1684|3 de Febrero|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 19:00
10|1|26|Warnes|Hipermercado|Warnes|2707|-34.595836|-58.473941|||1427|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|430|Carrillo 2170|Autoservicio|Carrillo|2170|-34.575875|-58.538738|||1650|San Martín|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 19:00
10|2|110|Corrientes Junin|Hipermercado|Junín|1336|-27.467798|-58.834021|||3400|Corrientes|AR-W|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|Cerrado
10|2|390|Caballito|Supermercado|Av. Rivadavia|5973|-34.623596|-58.449251|||1406|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|327|Las Heras 2643|Autoservicio|Av. Gral. Las Heras|2643|-34.584822|-58.400040||Recoleta|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|497|Perón 25694|Autoservicio|Av. Juan Domingo Perón|25694|-34.665273|-58.728113|||1722|Merlo|AR-B|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|10:00 a 20:00
10|3|545|Libertad 1043|Autoservicio|Libertad|1043|-34.596288|-58.384178||Recoleta|1112|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|2|165|Puerto Madryn II|Supermercado|28 de Julio|136|-42.766295|-65.035411|||9120|Puerto Madryn|AR-U|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:30 a 13:30 y 17:00 a 20:00
10|3|679|Scalabrini Ortiz 1396|Autoservicio|Av. Raúl Scalabrini Ortiz|1396|-34.592171|-58.427222||Palermo|1414|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|381|Recoleta II|Supermercado|Av. Córdoba|2529|-34.598762|-58.403084|||1120|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|3|483|Av. Carlos Casares 642|Supermercado|Av. Carlos Casares|642|-34.697534|-58.625616||Rafael Castillo|1755|La Matanza|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|595|Cosquín 78-80|Autoservicio|Cosquín|78|-34.639899|-58.523585||Liniers|1408|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|493|Charcas 3940|Autoservicio|Charcas|3940|-34.586626|-58.419375||Palermo|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|135|La Rioja|Supermercado|25 de Mayo|151|-29.411481|-66.856755||Barrio Centro|5300|La Rioja|AR-F|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|2|148|9 de Julio|Supermercado|Av. Rivadavia|999|-34.608259|-58.380533|||1002|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|3|541|Maipú 918|Autoservicio|Maipú|918|-34.597280|-58.376975||San Nicolas|1006|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|11:00 a 20:00
10|2|203|Chilavert|Supermercado|Lacroze|5910|-34.541198|-58.563095|||1653|Chilavert|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|446|Eva Perón 4461|Autoservicio|Eva Perón|4461|-34.729203|-58.352892|||1824|Monte Chingolo|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:30 a 19:00
10|3|786|LIMA 987|Autoservicio|LIMA|987|-31.413639|-64.169879|||5004|Córdoba|AR-X|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|10:30 A 21:00
10|3|367|Estado de Israel 4309|Autoservicio|Estado de Israel|4309|-34.597862|-58.426805||Villa Crespo|1185|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|671|Sucre 2774|Autoservicio|Sucre|2774|-34.565978|-58.458410||Belgrano|1428|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|632|Amenábar 2710|Autoservicio|Amenábar|2710|-34.557913|-58.463202||Belgrano|1428|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|590|Peña 2544|Autoservicio|Peña|2544|-34.588803|-58.400575||Recoleta|1125|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|484|M. del Carril 49|Autoservicio|Salvador María del Carril|49|-34.657320|-58.762946|||1742|Paso del Rey|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 18:00
10|2|253|Olivos (Maipú)|Supermercado|Av. Maipú|3393|-34.504534|-58.493843|||1636|Olivos|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|481|Boulogne Sur Mer 1398|Supermercado|Boulogne Sur Mer|1398|-34.697473|-58.507265|||1629|Tapiales|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:30 a 20:00
10|3|447|Cnel. D Elia 1649|Autoservicio|Cnel. D Elia|1649|-34.690747|-58.408459|||1824|Lanús|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|673|Carrasco 421|Autoservicio|Carrasco|421|-34.632213|-58.491184||Floresta|1407|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|31|Tandil|Hipermercado|Panamá|351|-37.324111|-59.114568|||7000|Tandil|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|698|Beláustegui 2748|Autoservicio|Beláustegui|2748|-34.615452|-58.475326||Santa Rita|1416|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 19:00
10|1|123|San Juan|Supermercado|Gral. Acha|32|-31.534016|-68.524744|||5400|San Juan|AR-J|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 14:00
10|1|9|Córdoba Colon|Hipermercado|Av. Colón|4880|-31.393915|-64.242835|||5003|Villa Urquiza|AR-X|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|369|Caseros 2864|Autoservicio|Av. Caseros|2864|-34.636786|-58.403169||Parque Patricios|1264|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|3|547|Dorrego 851|Autoservicio|Av. Dorrego|851|-34.591420|-58.446921||Chacarita|1414|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|810|Avenida Colón€1750 (Córdoba)|Autoservicio|Avenida Colón|1750|-31.406416|-64.205613|||5003|Córdoba|AR-X|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|10:30 A 21:00
10|2|176|Tucumán I|Supermercado|24 de Septiembre|653|-26.830652|-65.206887|||4000|San Miguel de Tucumán|AR-T|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|361|Moldes 1718|Autoservicio|Moldes|1718|-34.567226|-58.456531||Belgrano|1426|Ciudad Autónoma de Buenos Aires|AR-C|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|11:00 a 20:00
10|3|689|Av. Independencia 2716|Autoservicio|Av. Independencia|2716|-34.619005|-58.403897||Balvanera|1225|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|3|308|Maipú 171|Autoservicio|Maipú|171|-34.606155|-58.376453||San Nicolas|1084|Ciudad Autónoma de Buenos Aires|AR-C|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|08:00 a 20:00|08:00 a 20:00
10|2|243|Paraná (San Juan)|Supermercado|San Juan|609|-31.726740|-60.524157|Casi esquina Victoria|Centro - Parque|3100|Paraná|AR-E|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|458|Claudio de Alas 2146|Autoservicio|Claudio de Alas|2146|-34.720449|-58.462849|||1827|Budge|AR-B|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:30 a 20:00
10|3|307|Av. Gral. Las Heras 1936|Autoservicio|Av. Gral. Las Heras|1936|-34.590737|-58.393414||Recoleta|1127|Ciudad Autónoma de Buenos Aires|AR-C|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|09:30 a 20:00
10|3|724|Ayacucho 539|Autoservicio|Ayacucho|539|-34.602748|-58.395363||San Nicolas|1026|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|677|Álvarez Jonte 3079|Autoservicio|Álvarez Jonte|3079|-34.609409|-58.486038||Santa Rita|1416|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|807|Av. Capdevila 264|Autoservicio|Av. Capdevila|264|-31.380407|-64.170625|||5001|Córdoba|AR-X|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|07:00 A 21:00|10:30 A 21:00
10|1|48|Rio Gallegos II|Hipermercado|Paseo de los Arrieros|1098|-51.628210|-69.246761|||9400|Río Gallegos|AR-Z|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00|09:00 a 20:00
10|3|566|Álvarez Thomas 1996|Autoservicio|Av. Álvarez Thomas|1996|-34.578743|-58.469274||Villa Urquiza|1427|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|215|Palermo Canning|Supermercado|Av. Raúl Scalabrini Ortíz|3128|-34.580520|-58.410332|||1425|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00
10|2|256|San Nicolás II|Supermercado|Av. Moreno|10|-33.335962|-60.222474|||2900|San Nicolás|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00
10|2|282|Mendoza Colón|Supermercado|Av. Colón|324|-32.894355|-68.845102|||5500|Mendoza|AR-M|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00|10:00 a 18:00
10|2|389|Carranza|Supermercado|Av. Santa Fe|5234|-34.575946|-58.433486|||1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|391|Cabildo 2865|Autoservicio|Av. Cabildo|2865|-34.555786|-58.462146||Belgrano|1428|Ciudad Autónoma de Buenos Aires|AR-C|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|06:00 a 20:00|09:30 a 20:00
10|3|591|Tte. Gral. J. D. Perón 4177|Autoservicio|Tte. Gral. J. D. Perón|4177|-34.605878|-58.425651||Almagro|1198|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|10:00 a 19:00
10|1|259|Venado Tuerto|Hipermercado|Bvard. 12 de Octubre|1060|-33.744187|-61.982983|||2600|Venado Tuerto|AR-S|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|1|16|Monte Grande|Hipermercado|Camino de Cintura|2200|-34.780839|-58.457944|||1842|Monte Grande|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
10|3|577|Av. Córdoba 2038|Autoservicio|Av. Córdoba|2038|-34.599869|-58.396275||Recoleta|1120|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|649|Emilio Castro 6817|Autoservicio|Av. Emilio Castro|6817|-34.651978|-58.515854||Mataderos|1408|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|562|San Martín 620|Autoservicio|San Martín|620|-34.600814|-58.374107||San Nicolas|1004|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|3|326|Jonte 4872|Autoservicio|Av. Álvarez Jonte|4872|-34.620277|-58.506577||Monte castro|1407|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|182|Juramento|Supermercado|Juramento|2971|-34.565100|-58.462056|||1428|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|08:00 a 20:00|08:00 a 20:00
10|2|601|Yerba Buena|Supermercado|Av. Aconquija|1591|-26.812900|-65.292314|||4107|Yerba Buena|AR-T|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00|09:00 a 20:00
10|2|491|Barracas|Supermercado|Av. Montes de Oca|970|-34.639341|-58.374389|||1270|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|694|Tucumán 1541|Autoservicio|Tucumán|1541|-34.601674|-58.388729||San Nicolas|1050|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|2|237|Villa del Parque|Supermercado|Av. Nazca|2951|-34.602094|-58.489299|||1417|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00
10|3|652|Las Heras 2986|Autoservicio|Av. Gral. Las Heras|2986|-34.583540|-58.403812||Recoleta|1425|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|303|Talcahuano 841|Autoservicio|Talcahuano|841|-34.598783|-58.385461||Recoleta|1013|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 20:00
10|3|539|Donato Álvarez 837|Autoservicio|Donato Álvarez|837|-34.616320|-58.458185||Caballito|1406|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|09:00 a 20:00
10|3|346|Suárez 1599|Autoservicio|Suárez|1599|-34.638410|-58.373366||Barracas|1467|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|3|633|Bolívar 270|Autoservicio|Bolívar|270|-34.611219|-58.373340||Monserrat|1066|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|10:00 a 19:00
10|3|404|Medrano 686|Autoservicio|Av. Medrano|686|-34.602154|-58.420866||Almagro|1179|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|570|Defensa 1400|Autoservicio|Defensa|1400|-34.624098|-58.371153||San telmo|1143|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|11:00 a 20:00
10|3|695|Almirante Brown 261|Autoservicio|Almirante Brown|261|-34.628636|-58.366311||La Boca|1155|Ciudad Autónoma de Buenos Aires|AR-C|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|07:00 a 20:00|11:00 a 20:00
10|3|314|Segurola 2344|Autoservicio|Av. Segurola 2344|2344|-34.614787|-58.505674||Villa del Parque|1419|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|3|638|Av. de Mayo 432|Autoservicio|Av. de Mayo|432|-34.490709|-58.843137|||1429|Derqui|AR-B|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00
10|2|262|Parana J M Paz|Supermercado|Gral. José María Paz|1303|-31.741747|-60.541261|Esquina General Galan|Barrio San Agustin|3100|Paraná|AR-E|08:00 a 13:00 y 16:30 a 20:00|08:00 a 13:00 y 16:30 a 20:00|08:00 a 13:00 y 16:30 a 20:00|08:00 a 13:00 y 16:30 a 20:00|08:00 a 13:00 y 16:30 a 20:00|08:00 a 13:00 y 16:30 a 20:00|09:00 a 13:00 y 17:00 a 20:00
10|3|628|Rivadavia 4119|Autoservicio|Av. Rivadavia|4119|-34.612645|-58.423957||Almagro|1205|Ciudad Autónoma de Buenos Aires|AR-C|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|07:30 a 20:00|11:00 a 20:00
10|3|782|Zapiola 2215|Autoservicio|Zapiola|2215|-34.564601|-58.464260|||1428|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|07:00 A 22:00|11:00 A 20:00
10|3|744|Proxi Independencia 907|Autoservicio|Independencia|907|-34.617396|-58.378826|||1099|Ciudad Autónoma de Buenos Aires|AR-C|07:00 A 21:30|07:00 A 21:30|07:00 A 21:30|07:00 A 21:30|07:00 A 21:30|07:00 A 21:30|10:30 A 20:00
10|3|710|Nahuel Huapi 5038|Autoservicio|Nahuel Huapi|5038|-34.571129|-58.488380||Villa Urquiza|1431|Ciudad Autónoma de Buenos Aires|AR-C|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|08:00 a 20:00|11:00 a 20:00
10|1|268|Rosario Pueyrredón|Hipermercado|Pueyrredón|747|-32.942435|-60.657028|||2000|Rosario|AR-S|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|08:30 a 20:00|09:00 a 20:00
